"stnm","stlon","stlat","Rhyp","Rrup","Repi","siteClass","AVS30","AVS20","Ts","PGA1","PGA2","PGA3","PGA4","PGA5","PGA1.1","PGA2.1","PGA3.1","PGA4.1","PGA5.1","sigma","valid","event.num","mag","eq.type","depth","resids","model"
"NIGH07",139.261,37.6658,61.310765,57.7237,58.820375,"rock",528,403,0.148571,73.275607,73.006839,79.67548,48.633565,27.134174,18.555459,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.596487722920465,"1995MY"
"NIGH14",138.8521,37.0303,64.609724,55.7047,62.302376,"hard-soil",437,367,0.217857,95.645801,88.901568,99.312359,69.495542,38.971841,23.541894,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.608824508664162,"1995MY"
"FKSH21",139.3147,37.3421,69.051582,63.574,66.843568,"hard-soil",364,317,0.287059,102.619745,94.260409,113.751123,78.459725,48.760431,20.096568,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.708109034214809,"1995MY"
"NGNH29",138.4408,36.9102,75.24598,55.9771,73.318473,"rock",464,392,0.15,102.329634,101.672685,106.587501,74.38975,51.077602,19.245561,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.725670845682543,"1995MY"
"NIGH18",138.2594,36.9425,76.789,55.8807,74.920264,"hard-soil",311,260,0.334118,95.717539,95.128087,105.107023,70.044928,26.700879,23.454056,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.610773566151761,"1995MY"
"GNMH13",139.0627,36.862,88.69855,80.5046,87.013075,"medium-soil",323,266,0.528571,105.170077,89.244539,105.998367,50.206619,33.807136,15.89281,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.820691500494312,"1995MY"
"NIGH17",138.0966,36.8569,91.579524,69.7226,90.032641,"medium-soil",383,314,0.47238,26.582171,22.311937,27.380416,18.153341,11.040591,19.018396,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.145416561430237,"1995MY"
"NIGH16",137.848,36.9378,97.765043,74.8336,96.337822,"rock",525,466,0.114286,69.773837,60.183883,75.094973,51.681468,25.197091,13.523558,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.712601638367968,"1995MY"
"NIGH04",139.5428,38.1313,105.460429,102.312,104.011665,"soft-soil",392,359,0.683254,59.788421,59.38456,64.149638,42.277066,29.041309,13.203594,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.6559249222888,"1995MY"
"NGNH28",138.0964,36.7075,106.036393,83.8197,104.703405,"rock",586,499,0.102381,40.709849,38.196613,44.801699,27.840436,18.102456,11.719296,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.540797967922721,"1995MY"
"FKSH02",139.8821,37.7317,115.363619,110.267,114.017215,"hard-soil",507,506,0.3581,36.51648,35.275168,38.105897,24.474715,17.633541,9.924713,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.565770950322054,"1995MY"
"NIGH02",139.5486,38.2799,116.478518,113.106,115.168177,"medium-soil",359,342,0.55697,49.48963,37.733553,49.516755,21.235569,23.328784,10.152891,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.687924483216389,"1995MY"
"YMTH05",139.8017,37.9883,116.793555,113.035,115.469527,"rock",533,498,0.044444,23.104924,21.339025,24.162937,14.966149,7.420222,7.887959,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.466739899748939,"1995MY"
"FKSH05",139.8725,37.2544,118.111905,111.645,116.797288,"rock",596,458,0.153333,24.06055,20.756812,26.079905,16.335153,7.266001,8.023058,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.476965618853061,"1995MY"
"ISKH01",137.2844,37.5266,118.250686,100.308,117.110663,"soft-soil",344,319,0.874797,50.423754,50.396819,53.955765,32.58327,24.576477,13.557166,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.57046626157147,"1995MY"
"GNMH08",138.5244,36.4917,119.672386,100.19,118.46439,"soft-soil",338,314,1.158133,23.067933,20.441461,23.295818,15.007567,9.1986,13.578445,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.230158643846982,"1995MY"
"NGNH27",138.0479,36.577,120.824755,98.3371,119.659887,"hard-soil",381,318,0.251286,40.346512,36.613071,40.391885,26.91565,19.614958,11.577777,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.542180815099996,"1995MY"
"ISKH03",137.2436,37.3458,124.148585,103.85,123.066009,"hard-soil",310,255,0.376727,116.048033,102.634436,122.41001,82.38728,39.042082,10.76459,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,1.03264029048082,"1995MY"
"NGNH26",138.1474,36.4663,128.921643,106.749,127.824465,"soft-soil",300,283,0.821342,57.834093,54.961812,58.878868,40.927953,39.057832,12.469976,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.666318311395487,"1995MY"
"YMTH07",140.0278,37.896,131.798634,127.121,130.613246,"hard-soil",371,312,0.242956,40.268184,35.326261,40.269052,20.471667,8.465794,8.140976,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.694285569970585,"1995MY"
"TCGH09",139.8364,36.8625,134.607443,128.032,133.457163,"rock",468,378,0.133333,15.8489,14.284424,15.85292,9.774155,12.684885,6.626182,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.378735764808389,"1995MY"
"NGNH34",137.8201,36.5327,134.62334,111.79,133.592369,"rock",488,428,0.155882,12.120073,10.90667,12.245845,7.53586,4.588776,8.0088,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.179937787256088,"1995MY"
"NGNH33",137.9637,36.4598,135.660306,112.913,134.628872,"rock",435,378,0.185037,21.664379,20.966661,22.571574,15.800147,9.459804,7.899677,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.438136910356144,"1995MY"
"NGNH37",138.4967,36.3308,137.495149,117.542,136.446656,"soft-soil",338,278,0.863115,16.292156,15.798637,17.90917,12.486701,7.05099,10.926836,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.173484135038261,"1995MY"
"FKSH10",140.093,37.1616,139.719862,133.011,138.59776,"rock",487,401,0.106667,20.907664,16.875396,21.618883,11.891228,10.278807,6.273712,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.522780933914343,"1995MY"
"TCGH11",139.7694,36.7084,140.739683,134.36,139.643575,"hard-soil",328,256,0.3,47.393481,34.866624,48.798671,24.080585,12.349109,7.519684,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.799519017731973,"1995MY"
"YMTH13",139.7606,38.4704,144.263326,140.894,143.196158,"rock",576,490,0.091429,18.15924,17.024848,18.159797,10.753504,4.84754,5.769898,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.497929532699935,"1995MY"
"GNMH11",138.921,36.2862,144.761083,128.83,143.742163,"hard-soil",421,375,0.327619,6.494032,6.2826,6.512333,3.583312,2.889342,7.987591,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.0899013946437154,"1995MY"
"FKSH08",140.2144,37.2822,146.420898,139.807,145.344122,"rock",562,473,0.115556,8.138351,8.064458,9.436466,6.591135,3.742261,5.835754,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.144439440278944,"1995MY"
"TCGH10",140.0225,36.8578,148.580076,141.815,147.528831,"hard-soil",371,306,0.277333,16.893904,16.668225,19.016968,12.264628,5.421759,6.950439,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.385717785827409,"1995MY"
"NGNH35",137.8201,36.3824,149.006815,126.013,148.076104,"rock",511,427,0.115556,24.932427,22.442073,24.958881,15.609057,7.771519,6.777569,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.565690608465887,"1995MY"
"YMTH14",139.9916,38.386,153.410002,150.342,152.395125,"medium-soil",310,261,0.514,31.935313,31.912861,34.460738,23.999033,13.378726,6.75111,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.674895992787862,"1995MY"
"NGNH32",137.9898,36.2578,155.279748,132.582,154.378194,"medium-soil",309,280,0.449138,32.157328,29.014688,35.471689,24.091199,12.014702,8.1198,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.597734623202964,"1995MY"
"TCGH12",139.9842,36.6959,156.13013,149.47,155.131854,"medium-soil",343,305,0.523077,27.823073,26.042134,31.725566,20.734985,9.123761,6.810158,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.611247907280834,"1995MY"
"TCGH15",139.8637,36.5595,158.166511,151.768,157.187109,"hard-soil",423,337,0.251034,11.778155,10.59832,13.411225,9.480368,5.842364,6.283793,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.272855395193721,"1995MY"
"GNMH12",138.9129,36.144,160.052885,143.47,159.132285,"hard-soil",406,311,0.209524,9.773429,8.929554,9.992961,5.386145,1.750215,6.832665,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.155456834197706,"1995MY"
"NGNH08",137.8591,36.2541,160.154683,137.169,159.287242,"hard-soil",432,405,0.357333,14.194227,13.842129,16.003058,10.864853,5.786451,7.297409,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.288943058403267,"1995MY"
"FKSH09",140.4264,37.353,163.358813,156.779,162.384238,"rock",584,433,0.16381,7.91872,7.047475,8.116685,5.681184,3.46357,4.919244,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.20675662232462,"1995MY"
"TYMH01",136.9276,36.8866,167.529221,144.784,166.743871,"hard-soil",382,301,0.226667,21.205654,20.671466,25.034143,17.686439,8.319405,6.74122,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.497713170416308,"1995MY"
"TCGH13",140.1781,36.7342,167.581482,160.723,166.642666,"rock",573,456,0.106667,14.888642,14.685293,16.652368,11.729249,6.194485,4.736187,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.497426245949869,"1995MY"
"ISKH06",136.8206,37.0533,168.887235,146.993,168.113059,"soft-soil",500,461,1.416667,16.414322,16.28192,18.1968,12.674754,10.892647,7.924674,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.316241543194166,"1995MY"
"TYMH06",137.1595,36.5711,169.867384,146.627,169.082371,"soft-soil",570,570,0.631579,13.478255,12.853491,17.776152,12.498522,6.168874,7.954102,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.229042512796152,"1995MY"
"NGNH31",137.9389,36.1184,171.28392,148.487,170.469456,"rock",526,447,0.100741,17.025722,15.64985,18.410057,11.757927,5.867212,5.338734,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.503667254980245,"1995MY"
"FKSH18",140.538,37.4894,171.614248,165.246,170.68186,"hard-soil",307,251,0.390649,17.083255,15.11381,19.541201,13.223559,9.589035,5.519031,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.490707790131507,"1995MY"
"GIFH10",137.3716,36.3779,171.849945,149.003,171.064368,"hard-soil",385,308,0.259039,9.654659,8.4962,9.931574,6.089073,3.354328,6.459348,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.174548256254904,"1995MY"
"YMTH12",140.0055,38.6357,172.193958,168.871,171.289999,"medium-soil",366,338,0.454315,8.216054,8.117909,8.792068,5.584223,5.629605,5.652215,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.162444611733716,"1995MY"
"SITH06",139.2894,36.1131,172.217029,159.125,171.344304,"hard-soil",369,294,0.218182,14.627219,12.007457,15.251328,9.402356,4.883853,5.848838,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.39809217121151,"1995MY"
"IBRH12",140.3181,36.8369,172.410317,165.448,171.491601,"hard-soil",485,400,0.2,17.553418,15.558662,18.04969,12.760312,8.304035,5.508602,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.503320299365207,"1995MY"
"ISKH04",136.7176,37.1902,173.151567,152.23,172.401081,"medium-soil",443,440,0.430545,19.282385,16.639172,21.404951,14.779022,5.532371,6.625773,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.463924197108039,"1995MY"
"SITH08",138.9691,36.0274,173.611906,157.144,172.760961,"rock",520,399,0.141176,3.766882,3.757107,4.234716,2.82589,1.922988,4.901882,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.114380836674557,"1995MY"
"NGNH19",138.5845,35.9735,176.559024,156.926,175.739783,"rock",473,425,0.102614,6.874827,6.623241,7.185336,3.792004,2.970861,4.912241,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.145982108310883,"1995MY"
"FKSH17",140.5974,37.6636,176.868043,170.856,175.961063,"rock",543,434,0.133333,4.472523,4.322877,5.106727,3.522564,1.929549,4.308094,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.0162674118377263,"1995MY"
"FKSH12",140.5703,37.2169,178.637608,171.825,177.740333,"hard-soil",448,357,0.244,14.211073,14.15018,16.61125,11.706634,4.360795,5.193183,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.437193243601814,"1995MY"
"SITH10",139.2191,35.9964,182.366994,168.002,181.54611,"rock",542,404,0.154286,3.528783,3.396203,3.811033,2.687926,2.4359,4.422936,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.0980857026116125,"1995MY"
"MYGH09",140.6027,38.0091,183.523535,178.434,182.649777,"medium-soil",358,315,0.400272,13.716177,12.062043,15.672651,10.6202,5.149343,5.182334,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.422707681107697,"1995MY"
"NGNH11",138.3052,35.9157,184.919274,163.605,184.149331,"medium-soil",372,315,0.419017,15.078143,12.822794,15.793103,8.507728,3.099813,5.936907,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.404787611935849,"1995MY"
"NGNH30",137.6849,36.064,185.806511,162.584,185.066921,"rock",456,373,0.156303,17.477691,15.832269,20.041412,13.092507,4.406466,4.653173,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.574734857453117,"1995MY"
"ISKH08",136.7906,36.738,186.055962,163.101,185.3551,"rock",427,373,0.14767,13.267129,12.977663,16.865862,11.897466,4.444407,4.630479,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.457151032981826,"1995MY"
"FKSH13",140.5853,36.9951,186.892556,179.881,186.034224,"rock",561,428,0.170909,7.272776,6.541488,8.031623,5.033258,2.605159,3.971313,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.262766094158941,"1995MY"
"TYMH07",137.0392,36.4406,187.44954,164.257,186.743661,"hard-soil",425,353,0.255105,7.194356,6.836605,7.502628,4.918691,3.2936,5.570498,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.111097901670147,"1995MY"
"IBRH15",140.3013,36.5566,187.874222,180.991,187.031928,"rock",450,343,0.164912,15.292077,13.28418,15.588095,8.061966,3.981965,3.932457,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.589802493682302,"1995MY"
"FKSH19",140.7227,37.4703,187.973037,181.503,187.114445,"hard-soil",338,255,0.313725,17.483147,12.126445,17.489137,8.91421,4.815622,4.761019,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.564919694539514,"1995MY"
"NGNH10",137.7669,35.9632,192.901526,169.796,192.18589,"rock",511,448,0.122105,14.866358,12.701427,14.916797,8.757444,6.11315,4.350251,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.533690271410238,"1995MY"
"GIFH04",137.1983,36.2448,193.077098,170.189,192.385463,"hard-soil",379,296,0.228571,4.841778,4.750067,6.401339,4.524046,2.981686,5.271623,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.0369394713779065,"1995MY"
"IBRH13",140.575,36.7955,194.788122,187.71,193.964941,"hard-soil",335,287,0.317815,13.937133,12.625384,14.169151,7.775076,5.381635,4.509809,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.490015295496751,"1995MY"
"SITH11",139.2726,35.8637,197.798597,183.299,197.039803,"hard-soil",371,279,0.264727,11.458507,10.126474,12.080647,8.526761,3.628096,4.686378,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.388290718828329,"1995MY"
"YMTH08",140.0333,38.9701,201.121675,197.59,200.347464,"hard-soil",320,272,0.361525,8.758816,8.13719,9.885927,6.453518,4.084876,4.14623,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.324792013393919,"1995MY"
"GIFH15",137.2208,36.1338,201.344698,178.277,200.680747,"soft-soil",369,355,0.687963,21.372872,21.273604,22.695171,14.734621,6.88204,5.890251,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.55972908314059,"1995MY"
"NGNH21",137.9236,35.8315,201.728753,179.009,201.038373,"rock",507,471,0.089697,10.191618,8.794145,11.267963,7.649278,5.221227,4.002213,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.40594293885647,"1995MY"
"NGNH18",137.595,35.9324,202.423831,179.116,201.748783,"soft-soil",379,334,0.69103,20.008921,19.359131,21.65414,14.421455,8.607587,5.846374,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.534337075244825,"1995MY"
"MYGH10",140.8924,37.9411,206.485623,200.956,205.698415,"soft-soil",347,329,0.928685,6.454772,6.443872,7.22024,4.756134,3.246487,4.846971,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.124410485122633,"1995MY"
"GIFH13",136.8979,36.2743,209.21461,186.1,208.587906,"rock",592,541,0.054545,11.280149,9.740853,12.818718,8.359054,6.561135,3.760258,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.47709719240171,"1995MY"
"ISKH07",136.6357,36.515,210.830543,187.701,210.218327,"medium-soil",440,440,0.454545,6.649705,6.009301,7.389661,4.923255,2.595034,4.777404,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.143610410337835,"1995MY"
"FKSH20",140.9871,37.4911,211.112578,204.602,210.33866,"medium-soil",350,350,0.589714,14.529892,14.181849,14.641733,10.342541,5.28512,4.143919,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.544851128429613,"1995MY"
"NGNH20",137.7173,35.787,212.621559,189.488,211.97445,"rock",529,467,0.087625,5.885332,5.810131,7.191634,4.960897,2.224084,3.651771,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.207267431630123,"1995MY"
"YMTH11",140.5544,38.7132,214.183462,211.086,213.43769,"medium-soil",411,336,0.493221,4.80539,4.214395,5.309446,3.394137,2.807872,3.931196,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.0872039430416173,"1995MY"
"TKYH12",139.265,35.6701,218.14426,202.859,217.456692,"hard-soil",325,268,0.382456,4.043288,3.426857,4.097885,2.355515,2.095322,3.968595,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.00809789598319399,"1995MY"
"YMNH12",138.449,35.5623,222.458325,201.848,221.813576,"rock",447,363,0.166667,5.909829,5.58707,6.359085,4.004383,3.494344,3.290504,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.254312491745445,"1995MY"
"MYGH05",140.7804,38.5793,222.48759,218.764,221.761775,"soft-soil",305,283,0.885214,6.717418,6.369399,7.63637,4.963938,3.221323,4.197126,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.204250366510687,"1995MY"
"IBRH18",140.6198,36.3631,223.473961,216.454,222.754825,"rock",558,487,0.138889,10.2352,9.676841,11.282412,7.603015,5.267683,2.923403,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.544207645073155,"1995MY"
"IBRH17",140.314,36.0864,223.799083,217.211,223.091648,"soft-soil",300,272,2.746074,18.219092,17.845898,19.03785,13.032871,6.347525,4.248957,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.632244392887137,"1995MY"
"YMNH15",138.6045,35.5323,225.321704,205.498,224.679626,"rock",578,468,0.12,5.308916,4.537321,5.433196,3.057966,2.834226,3.193179,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.220782589334721,"1995MY"
"NGNH24",137.8797,35.6152,225.761306,203.034,225.146258,"soft-soil",464,427,0.644202,13.407315,10.856041,13.984164,8.406902,5.818796,4.764423,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.449331500580426,"1995MY"
"GIFH18",137.1495,35.8991,226.072334,202.766,225.483877,"rock",553,484,0.092308,3.139923,2.506552,3.214745,1.924459,1.174427,3.265651,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.0170507717994431,"1995MY"
"AKTH03",140.1283,39.2223,228.249863,224.655,227.564947,"medium-soil",320,277,0.583426,6.083052,5.328244,6.234968,4.177967,3.124091,3.531252,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.236192817840376,"1995MY"
"AKTH06",140.4952,38.9801,229.155605,225.87,228.460938,"rock",455,352,0.198095,6.019734,5.439717,6.248123,3.912806,1.532518,2.715418,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.345740608544948,"1995MY"
"YMNH14",138.9675,35.5115,229.887493,212.173,229.245508,"hard-soil",309,236,0.313023,1.944154,1.634442,2.143066,1.369139,1.485294,3.678991,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.276998062193529,"1995MY"
"MYGH02",140.6513,38.8587,230.624605,227.516,229.929064,"hard-soil",398,341,0.234398,5.311677,5.280028,5.843479,4.128431,2.874796,3.260716,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.211918683449437,"1995MY"
"NGNH23",137.6105,35.6056,234.838391,211.61,234.256383,"rock",524,461,0.106667,6.223244,5.802469,6.479059,4.580153,3.345258,3.038739,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.311323429328162,"1995MY"
"NGNH13",137.8767,35.5143,236.555744,213.871,235.968967,"rock",513,440,0.061538,11.099704,9.897208,13.400307,9.342424,4.268254,2.984158,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.570489583768895,"1995MY"
"GIFH17",136.8732,35.9514,236.705993,213.76,236.15333,"rock",429,354,0.16,5.750752,4.905525,6.207363,3.747093,1.94841,2.986807,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.284517478653855,"1995MY"
"GIFH08",136.9621,35.8323,241.971923,218.754,241.428462,"hard-soil",384,327,0.325379,2.503347,2.476264,2.550998,1.523597,1.316503,3.491293,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.144465244406625,"1995MY"
"MYGH06",141.071,38.5907,245.260977,241.161,244.593615,"rock",593,554,0.04,1.909266,1.8174,1.919582,1.19273,1.278124,2.417514,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.102502559035893,"1995MY"
"KNGH22",139.091,35.3583,248.377332,231.148,247.779231,"medium-soil",339,294,0.517007,5.153551,4.2462,6.070893,4.067205,2.389628,3.358959,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.185901875415269,"1995MY"
"SZOH29",138.1973,35.307,252.948301,231.316,252.389487,"rock",519,385,0.14632,2.228155,1.947209,2.536536,1.771627,1.225989,2.604038,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.0677019185447719,"1995MY"
"GIFH28",137.4706,35.4571,254.886813,231.542,254.355155,"hard-soil",366,338,0.327273,7.691219,6.784758,8.600277,5.520203,3.394101,3.161533,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,0.3860974583176,"1995MY"
"IWTH25",140.8638,39.0092,255.381654,252.26,254.747461,"hard-soil",506,495,0.267135,1.133848,1.040311,1.224722,0.86404,0.621532,2.709226,-1,-1,-1,-1,0.276,1,200716101322.55,6.1,"crustal",16.8,-0.378290396463947,"1995MY"
